,X.1,uRCA,Dams_Per_Basin,Burned_n,Pond_Area_m2_mean,Main_n,Side_n,Off_n,Burned_numerical,Time_Since_Burn_min,Z_mean,alnus_PCT_MEAN,betshr_PCT_MEAN,bettre_PCT_MEAN,dectre_PCT_MEAN,dryas_PCT_MEAN,empnig_PCT_MEAN,erivag_PCT_MEAN,picgla_PCT_MEAN,picmar_PCT_MEAN,rhoshr_PCT_MEAN,salshr_PCT_MEAN,sphagn_PCT_MEAN,vaculi_PCT_MEAN,vacvit_PCT_MEAN,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN,uRCA_int,SOLAR_COUNT,SOLAR_MIN,SOLAR_MAX,SOLAR_RANGE,SOLAR_MEAN,SOLAR_STD,SOLAR_SUM,tmLichenLight_2015_MEAN,BroadleafTree_2015_MEAN,ConiferTree_2015_MEAN,DeciduousShrub_2015_MEAN,EvergreenShrub_2015_MEAN,Forb_2015_MEAN,ALD_1950_MEAN,ALD_1951_MEAN,ALD_1952_MEAN,ALD_1953_MEAN,ALD_1954_MEAN,ALD_1955_MEAN,ALD_1956_MEAN,ALD_1957_MEAN,ALD_1958_MEAN,ALD_1959_MEAN,ALD_1960_MEAN,ALD_1961_MEAN,ALD_1962_MEAN,ALD_1963_MEAN,ALD_1964_MEAN,ALD_1965_MEAN,ALD_1966_MEAN,ALD_1967_MEAN,ALD_1968_MEAN,ALD_1969_MEAN,ALD_1970_MEAN,ALD_1971_MEAN,ALD_1972_MEAN,ALD_1973_MEAN,ALD_1974_MEAN,ALD_1975_MEAN,ALD_1976_MEAN,ALD_1977_MEAN,ALD_1978_MEAN,ALD_1979_MEAN,ALD_1980_MEAN,ALD_1981_MEAN,ALD_1982_MEAN,ALD_1983_MEAN,ALD_1984_MEAN,ALD_1985_MEAN,ALD_1986_MEAN,ALD_1987_MEAN,ALD_1988_MEAN,ALD_1989_MEAN,ALD_1990_MEAN,ALD_1991_MEAN,ALD_1992_MEAN,ALD_1993_MEAN,ALD_1994_MEAN,ALD_1995_MEAN,ALD_1996_MEAN,ALD_1997_MEAN,ALD_1998_MEAN,ALD_1999_MEAN,ALD_2000_MEAN,ALD_2001_MEAN,ALD_2002_MEAN,ALD_2003_MEAN,ALD_2004_MEAN,ALD_2005_MEAN,ALD_2006_MEAN,ALD_2007_MEAN,ALD_2008_MEAN,ALD_2009_MEAN,ALD_2010_MEAN,ALD_2011_MEAN,ALD_2012_MEAN,ALD_2013_MEAN,ALD_2014_MEAN,ALD_2015_MEAN,X,LENGTH_M_sum,AREA_SQKM_mean,OUT_DIST_min,GRADIENT_mean,MNANPRC_M_mean,MEANANNCMS_mean,WIDTH_M_mean,DEPTH_M_mean,MAX_GRAD_D_max,LAKE_max,STRM_ORDER_max,AZIMTH_DEG_mean,SINUOSITY_mean,VAL_WIDTH_mean,FP_WIDTH_mean,DROPMAX_max,Fish_min,Basin_ID_min,VWI_Floor_mean,ValCnstrnt_mean,FlowVel_mean,BFQ_mean,StrmPow_mean,BeavHab_min,FISH_RESID_min,GEP_Cum_mean,GEP_mean,IP_CHIN2_mean,ELEV_M_mean,Shape_Area.x,Area_km2_RCA,Shape_Area.y,Area_km2_VB,Graminoid_2015_MEAN,dams_per_km2,dams_per_km_linear,mean_pond_area_m2perkm2,percent_main_ponds,percent_side_ponds,percent_off_ponds,Burned_basin,percent_severe_burn,percent_moderate_burn,percent_mild_burn,percent_no_burn,percent_woody_cover,decidous_conifer_ratio
165,165,4699,1,1,1617.705,1,1,1,0,NA,639.991,16.97157476,15.20295623,7.27174531,5.743035816,7.450824332,6.249005117,0.428084139,7.654349062,2.182490051,6.386583286,19.94883457,1.422967595,10.95451961,3.295622513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4699,209,424799.5625,627834.125,203035,569759.6175,39266.5105,119079760.1,0.775119617,4.5215311,16.31578947,41.31100478,5.765550239,1.818181818,0.531841255,0.521618491,0.593663887,0.693187952,0.693187952,0.566596572,0.561871865,0.50837255,0.502457081,0.662316814,0.6607227,0.588698866,0.572097577,0.572059085,0.51412521,0.475529088,0.501387851,0.627938276,0.651154649,0.605446166,0.574449918,0.577053968,0.576756896,0.634864508,0.633988477,0.683954777,0.709628845,0.851653171,0.851653171,0.849190027,0.822335138,0.879499096,0.903710053,0.90002655,0.901405692,0.739550248,0.538006791,0.542053951,0.734755342,0.735943948,0.83880479,0.839771401,0.833292857,0.835115102,0.867237613,0.933167865,0.925676591,0.679887054,0.721953438,0.722126383,0.626998265,0.532309995,0.535918471,0.536768342,0.614206894,0.72791952,0.734353872,0.781408686,0.781203488,0.775000177,0.655896812,0.679782575,0.665842911,0.601829919,0.758744254,0.92996551,4899,1609.888,2.602,263.925,0.11,0.522,0.015,0.482,0.042,0.184,0,1,60.043,1.012,56.146,37.084,12.673,1,5060101,114.41,75.254,0.813,0.017,546.428,0,1,0.381,0.319,0.051,696.748,3591536.287,3.591536287,176206.8579,0.176206858,1.961722488,5.675148017,0.000621161,9181,100,100,100,0,NA,NA,NA,NA,80.18646958,7.151650003
166,166,4723,1,1,1543.401,1,1,1,1,13,423.05,6.360105332,13.02287689,0.879361422,2.45885451,2.991277156,2.278801843,6.176925609,1.846280448,1.297235023,7.066491113,28.23847926,1.04279131,10.1259052,1.794766294,0.446837438,0,0.446837512,99.99999823,20040607,0.0216,0.0666,0.2898,0.0171,0.3951,434.1013825,542.359447,4723,506,503973.0625,698898.5625,194926,614698.5866,29227.78637,311037484.8,3.67611336,3.473684211,6.574898785,31.2854251,13.61336032,1.473684211,0.505942438,0.521646845,0.641037889,0.847872396,0.726217448,0.730514982,0.638047783,0.516402885,0.548696007,0.65301826,0.716661588,0.715217937,0.672293339,0.672208953,0.515084093,0.528229131,0.565849004,0.702826938,0.702826938,0.531746011,0.640313186,0.729303357,0.729307271,0.77154261,0.692630787,0.732373049,0.862872544,0.932169184,0.928606662,0.896446123,0.874996857,0.917458015,0.919933975,0.781850502,0.847043027,0.806124326,0.819767047,0.802926944,0.840513542,0.955491929,1.035705343,1.036371255,0.714498086,0.809691108,0.793620911,0.853789277,0.824364513,0.856585455,0.936278662,0.831858905,0.650086633,0.708196197,0.676143084,0.563761201,0.650766161,0.848460606,0.977683783,1.010594149,1.010667245,0.634470191,0.758618104,0.791852375,0.818909673,0.755860853,0.991784134,0.991784134,4927,4206.062,4.71,203.087,0.047,0.491,0.026,0.625,0.049,0.215,0,1,110.271,1.018,72.279,44.156,20.242,0,5060403,112.692,67.389,0.576,0.017,283.874,0,0,0.335,0.283,0.137,486.716,6752387.064,6.752387064,607559.0311,0.607559031,3.449392713,1.645930599,0.000237752,2540,100,100,100,1,2.814541324,47.69906876,10.96189779,3.555210094,61.77024358,18.65005236
167,167,4735,3,3,1489.79,3,3,3,1,13,399.667,6.69165488,18.8115983,1.859688826,4.294200849,0.0427157,0.851485149,8.128429986,1.98698727,3.631117397,9.433946252,31.89391796,1.706930693,12.94144272,1.218953324,0.56927159,0,0.569271642,99.99999965,20040613,0.0036,0.0072,0.009,0.0063,0.0261,235.9032258,531.4193548,4735,629,514015.7813,647804.875,133789,607494.4464,19740.24052,382114006.8,0.930599369,3.359621451,4.911671924,45.63249211,8.085173502,0.529968454,0.619299661,0.730448433,0.828371893,1.080358091,0.957297824,0.916385232,0.814383115,0.776587844,0.734637233,0.830704824,0.888224513,0.867714431,0.886718832,0.765521891,0.765521891,0.751883049,0.751886785,0.876312903,0.659663527,0.702271819,0.871414443,0.950364922,0.950407333,0.96584721,0.971043398,1.000594669,1.149644313,1.227668833,1.227668833,1.204254464,1.300989489,1.299793641,1.208291737,1.205428945,1.018071401,1.006108642,1.006108642,0.944648622,1.188234082,1.197015631,1.335869768,1.335897053,0.967933584,0.998689621,1.006810353,1.110664112,0.99510708,1.004877509,1.225359792,1.080277058,0.876508134,0.914610701,0.969944028,0.969944028,0.903492927,1.200220291,1.090077683,1.210015999,1.119461985,1.119603457,0.955887019,1.042312586,1.014693737,0.958802644,1.225859593,0.94838698,4940,2756.285,19.506,129.354,0.023,0.545,0.138,1.449,0.079,0.131,0,2,242.869,1.018,154.134,70.687,6.27,1,5060702,105.698,48.598,0.724,0.083,316.179,0,1,0.25,0.146,0.3,412.586,6007413.713,6.007413713,353690.9807,0.353690981,11.41955836,8.481980495,0.001088422,4212,100,100,100,1,1.781215904,2.544594149,2.035675319,1.017837659,77.81640736,12.85100705
168,168,4748,3,3,162.524,3,3,3,1,13,384.303,2.888240712,20.44488793,0.598403439,2.155357691,2.343874731,2.344795824,12.09579368,0.231501382,3.870739945,14.16272644,29.15228738,3.681608842,15.73718146,2.676389315,0.382670156,0,0.382670177,99.99999976,20040613,0,0.0036,0.0234,0.0144,0.0414,433.0952381,753.047619,4748,411,375130.6875,655775.75,280645,578349.7654,43652.07897,237701753.6,1.997674419,1.837209302,4.902325581,41.4627907,11.36511628,0.662790698,0.610454808,0.733664838,0.890563156,1.018044137,0.91264973,0.881913926,0.832613825,0.833034853,0.699675398,0.833806013,0.95964996,0.931205159,0.930345921,0.757687942,0.754616636,0.693515921,0.700074719,0.880523067,0.871492817,0.714426438,0.865112324,0.967895862,0.96796663,0.998864234,0.998864234,0.924035015,1.089419018,1.173746285,1.173746285,1.136761091,1.158123683,1.167631992,1.245553874,1.098908845,1.16354503,0.962137232,0.962338532,0.934693189,1.141025804,1.163939124,1.266691428,1.267212757,0.979968788,0.987843757,0.984466242,1.157741466,0.862466137,0.904584883,1.169484684,1.021545814,0.806341071,0.877402119,0.968024402,0.968024402,0.826585126,1.173590143,0.988073566,1.177783961,1.14435703,0.663560602,0.940285835,1.028798679,0.982806032,1.001639784,1.193948919,0.82861448,4954,2663.503,6.105,232.736,0.042,0.499,0.034,0.705,0.052,0.07,0,3,289.158,1.022,11.765,21.861,1.818,1,5090508,16.884,30.299,0.855,0.032,11.933,0,1,0.356,0.243,0.102,402.936,8109942.344,8.109942344,326441.986,0.326441986,12.89534884,9.189994328,0.001126336,498,100,100,100,1,4.411197278,7.168195576,1.102799319,0,72.92324225,16.77643889
169,169,4754,1,1,817.585,1,1,1,1,13,395.514,5.393244105,5.168260038,0.912683238,2.709369025,0.357552581,0.707456979,2.089866157,8.829827916,3.571701721,3.096239643,17.44741874,1.24665392,5.693435309,0.989165073,0.247007427,0,0.070027506,28.35035426,20040607,0.0387,0.0225,0.0144,0,0.0756,130.1470588,158.0441176,4754,278,546380.875,678646.1875,132265,602324.2158,17490.07488,167446132,1.45323741,2.485611511,15.19784173,18.78057554,4.964028777,2.769784173,0.503189792,0.542810163,0.585566023,0.801933405,0.673259779,0.683828105,0.603572132,0.53016576,0.570419915,0.636194074,0.671300773,0.644096499,0.632683325,0.539462011,0.477983445,0.481001773,0.550160446,0.680089768,0.680089768,0.54315004,0.600392174,0.661471617,0.647838936,0.736907227,0.677937249,0.728676415,0.799795594,0.875953507,0.875953507,0.856547974,0.856547974,0.855590052,0.85599241,0.731397533,0.817515142,0.768306241,0.764231405,0.755609341,0.865828417,0.905164266,0.97744296,0.977490616,0.641371597,0.747568409,0.733290093,0.809025088,0.773457591,0.801217532,0.888824322,0.763311799,0.585793872,0.672410651,0.660925163,0.552807861,0.654706895,0.826240749,0.882702286,0.948268449,0.876782176,0.540602592,0.72041446,0.729226199,0.762200171,0.730970592,0.937300381,0.937300381,4960,1353.528,147.687,200.276,0.003,0.475,0.993,3.868,0.138,0.098,0,3,217.222,1.079,200.345,163.805,4.75,1,5060407,51.792,42.34,0.265,0.141,96.498,1,1,0.267,0.143,0.687,387.59,482836.4759,0.482836476,157152.0759,0.157152076,8.928057554,6.363263063,0.00073881,5203,100,100,100,1,0,9.163098811,14.31734189,24.62582805,47.01657106,2.791191284
170,170,4770,1,1,6264.654,1,1,1,1,13,442.151,4.528948587,8.262853173,1.251968504,3.025011579,1.071792497,0.327003242,5.874015748,12.91431218,2.478230662,5.242241779,24.2603057,0.41987031,5.469893469,1.42519685,0.600984847,0,0.600984842,100.0000002,20040607,0.2088,0.1584,0.1845,0.0054,0.5571,251.3220065,298.9142395,4770,669,588052,624546.125,36494,610512.6797,7104.587362,408432982.8,1.374251497,3.233532934,16.05838323,22.86976048,5.75,2.086826347,0.535728856,0.558797919,0.689285316,0.897687975,0.761814645,0.773870154,0.668457153,0.546642009,0.570866889,0.741738801,0.772951455,0.772958974,0.698146729,0.697364977,0.537782913,0.573047204,0.611172925,0.753830563,0.753830563,0.589984051,0.764681843,0.826178729,0.826178729,0.868806891,0.742432521,0.786167858,0.966781911,1.047935223,1.047931016,1.012985247,1.012982824,1.002187747,0.986018046,0.83821132,0.924093261,0.873636965,0.880301323,0.880301323,0.9749756,1.04936235,1.150295465,1.150708314,0.789984517,0.985394225,0.902870458,1.002242524,0.933445872,0.978246325,1.061195006,1.040326612,0.715951275,0.749923649,0.723345104,0.595370843,0.692779963,0.933653239,1.080878747,1.105920391,1.105926746,0.836954805,0.806006205,0.839745013,0.867352271,0.812488935,1.067063422,1.067063422,4978,2657.289,132.462,203.076,0.006,0.498,0.939,3.762,0.135,0.102,0,4,201.908,1.108,220.206,138.992,7.819,1,5060401,58.463,36.912,0.468,0.24,142.569,1,1,0.251,0.105,0.683,450.003,1930546.908,1.930546908,431756.6205,0.431756621,6.580838323,2.316119667,0.000376323,14510,100,100,100,1,1.25070462,42.73240785,36.68733552,48.36057864,59.16651227,2.843842624
171,171,4834,1,1,1007.676,1,1,1,1,13,480.61,3.936659368,14.7453863,0.632155145,1.727400688,1.238192055,1.291054113,9.738348452,8.76806381,3.309196121,7.237410072,21.94791992,2.782765092,8.394119487,1.845636534,0.900353577,0,0.900353638,99.99999874,20040607,0.3843,0.2916,0.1683,0,0.8442,183.5177994,215.399137,4834,1001,452624.6563,639296.4375,186672,609039.1538,23360.45446,609648192.9,2.595,1.956,16.742,24.762,7.887,1.585,0.545998884,0.564866597,0.695310053,0.871454339,0.859343836,0.748961986,0.65057526,0.532537264,0.550402454,0.720281681,0.765290179,0.766005466,0.691241098,0.6804094,0.546298624,0.578540761,0.602234687,0.731561428,0.731561428,0.575887796,0.758090233,0.811714804,0.812654072,0.840050136,0.830166097,0.786155399,0.955725448,1.053082491,1.05271214,1.015375001,1.015375001,0.999370636,0.992655249,0.96837159,0.916603118,0.838144147,0.850194824,0.850024912,0.94689831,1.029343842,1.141810706,1.142145928,1.106680486,0.931104862,0.87738129,0.99771372,0.921988833,0.960912402,1.047746305,0.949967526,0.833703034,0.733057133,0.70490161,0.571319186,0.667254142,0.956468362,1.048288427,1.093905205,1.094387428,0.842825543,0.816078178,0.834934882,0.851500226,0.795140409,1.054273743,1.054273743,5046,4481.944,78.487,206.187,0.007,0.498,0.539,2.854,0.116,0.102,0,3,239.132,1.092,186.605,116.247,7.819,1,5060401,65.167,40.589,0.426,0.141,141.416,0,1,0.225,0.129,0.553,477.032,4283933.905,4.283933905,639231.0315,0.639231032,4.363,1.564379623,0.000223117,1576,100,100,100,1,0,26.32850905,45.6173098,60.1191089,61.73350016,4.111548522
172,172,4851,3,3,1223.278,3,3,3,1,13,266.512,5.738964021,18.55754019,1.749808625,3.650803776,0.626690482,1.572722633,7.305817811,3.029216637,4.056009186,13.02436846,25.62413881,3.204899209,14.71064047,2.911201837,0.896268443,0,0.686682333,76.61562565,20040613,0.0945,0.0981,0.0315,0.0045,0.2286,58.912,236.784,4851,968,449875.2188,662790.25,212915,589919.1138,26390.80251,571041702.1,2.212701613,5.241935484,11.59072581,37.46270161,9.134072581,1.278225806,0.688622524,0.827016276,1.004803142,1.128153839,0.997177212,0.970613543,0.92286438,0.888637501,0.815596511,0.959582039,1.066050242,1.023997088,0.983247387,0.825290688,0.825463845,0.786126039,0.812377877,0.978229069,0.886910445,0.830827967,1.017461196,1.143779536,1.143972695,1.170341857,1.159097924,1.096151274,1.236365101,1.323853142,1.327418563,1.302491396,1.416279326,1.405117699,1.431899528,1.314417383,1.250558637,1.157525403,1.123239143,1.160566,1.320224607,1.354750452,1.47877407,1.47928639,1.106224226,1.162510709,1.162510527,1.314853902,0.991975264,1.09829618,1.349818393,1.118002177,0.895248928,1.000199714,1.081623791,1.081623791,0.889363191,1.256807978,1.149374746,1.285262242,1.233919739,0.867155105,1.099658445,1.155545105,1.122559628,1.144073293,1.353701122,1.159229744,5065,6454.797,42.115,218.443,0.015,0.479,0.263,1.997,0.094,0.044,0,3,141.428,1.072,23.165,43.925,1.818,1,5090601,11.733,22.21,0.772,0.146,23.979,1,1,0.227,0.233,0.419,293.142,10747165.7,10.7471657,783461.7084,0.783461708,7.076612903,3.8291597,0.000464771,1561,100,100,100,1,0.574373955,4.020617685,12.52135222,12.06185305,73.46631794,9.368945151
173,173,4874,4,4,3860.792,4,4,4,0,NA,277.017,2.999626075,20.56375421,0.79670946,1.996759317,1.411192821,2.734263991,16.67156924,0.947151938,5.489592422,14.07353858,23.5018073,6.87348872,13.59553783,5.366321825,0.783045915,0,0.783045919,99.99999963,20040613,0.2088,0.198,0.1062,0.0135,0.5265,162.624374,396.5859766,4874,857,464448.3125,629673.75,165225,581761.7981,18978.65533,498569860.9,2.810562572,1.795637199,9.05510907,35.54305396,11.4293915,1.281285878,0.693259399,0.814902173,0.979200802,1.12790274,1.002446515,0.968724274,0.949385553,0.949237994,0.81806174,0.945735047,1.074825232,1.046955085,1.006124454,0.842294679,0.841626585,0.796323717,0.815688701,1.001042787,0.938593646,0.832933697,0.996762832,1.122540996,1.122545548,1.188486681,1.18738196,1.099981233,1.263217458,1.330937019,1.330957255,1.311140089,1.445020291,1.447381349,1.406704175,1.080447004,1.260722212,1.119316143,1.123863091,1.109623911,1.323618306,1.360887335,1.485219208,1.485513939,1.096726094,1.159810304,1.157703142,1.346367607,1.046910813,1.137337237,1.37378531,1.144933107,0.93527216,0.970502877,1.121610214,1.121610214,0.961191053,1.301751406,1.170105096,1.330130932,1.25770103,0.801031807,1.104777413,1.178067208,1.134118152,1.176298222,1.389479952,1.0729875,5089,5579.198,20.657,227.625,0.017,0.466,0.118,1.34,0.075,0.044,0,3,292.147,1.038,23.959,46.296,1.818,1,5090508,17.811,34.407,0.718,0.072,13.039,1,1,0.29,0.154,0.311,310.194,8315309.446,8.315309446,803523.4016,0.803523402,14.32261768,4.978075302,0.000716949,4805,100,100,100,1,1.680100414,13.21678993,24.64147274,25.98555308,67.89417923,9.547906743
174,174,4877,3,3,381.828,3,3,3,0,NA,272.227,5.783013699,18.30630137,3.556164384,6.193424658,0.469041096,0.264657534,3.687671233,9.868493151,5.873424658,12.2969863,25.94739726,0.888767123,12.16383562,3.168767123,0.227373534,0,0.227373504,100.0000007,20040613,0.0387,0.0009,0,0,0.0396,-123,-45.42592593,4877,254,373998.5313,602517,228518,575200.1941,45316.70003,146100849.3,0.417322835,6.677165354,19.1496063,29.78346457,3.366141732,3.18503937,0.707993327,0.808953349,0.987072211,1.131172014,0.994250198,0.891868928,0.885496305,0.885625867,0.80289421,0.959908723,1.125172363,1.042263282,1.019558184,0.798161538,0.798223866,0.779625202,0.798996531,1.006172703,0.848975959,0.839999373,0.998475474,1.170256532,1.171880698,1.195924473,1.195710147,1.187668919,1.378395155,1.417348248,1.41747764,1.366256136,1.545222906,1.545338747,1.532607885,1.004772999,1.20690155,1.115374338,1.119138403,1.156708237,1.382495655,1.426629339,1.567533013,1.56772838,1.108854491,1.171329319,1.17309678,1.399855258,1.071674593,1.177668426,1.472799655,1.156118609,0.954999326,0.950782198,1.114439378,1.114439378,0.914580002,1.255599137,1.157382745,1.334522877,1.15974729,0.790454746,1.054065429,1.143797718,1.114133876,1.203271477,1.412777449,1.287345732,5092,1267.254,28.041,226.515,0.004,0.449,0.157,1.545,0.082,0.044,0,3,249.407,1.056,10.895,105.925,1.818,1,5090508,7.049,68.677,0.378,0.048,2.68,1,1,0.258,0.178,0.391,270.438,868045.7661,0.868045766,182359.6453,0.182359645,7.551181102,16.45100809,0.002367323,2094,100,100,100,1,0,0,0.493530243,21.22180043,81.49863014,4.177172892
175,175,4881,1,1,7776.928,1,1,1,1,13,264.935,6.305172414,11.0066092,7.557183908,10.83965517,0.94066092,0.743103448,6.783477011,12.68362069,4.367097701,11.92844828,19.43261494,2.202298851,8.2,4.702298851,0.839486601,0,0.839486593,100.0000007,20040613,0.3906,0.1368,0.0945,0.0261,0.648,60.80109739,230.2812071,4881,929,387535.7813,668717.125,281181,583205.8255,35352.81708,541798211.8,0.754273504,12.8258547,21.31944444,19.85576923,4.051282051,3.482905983,0.693919716,0.787536001,0.971420152,1.12541503,0.972134614,0.854655152,0.859929598,0.860102943,0.783020567,0.93175132,1.114330102,1.095560521,0.975843565,0.812136084,0.796289243,0.795682477,0.78799834,0.990999382,0.961343252,0.806432065,0.989934385,1.173157074,1.173959451,1.2105125,1.2105125,1.219265125,1.352964146,1.406634767,1.40677274,1.404072234,1.574796516,1.574824353,1.60705651,1.531896712,1.26799629,1.051704999,1.089212944,1.177221027,1.310667402,1.368969182,1.542700999,1.542852861,1.086565748,1.198065396,1.198911682,1.358079488,1.055620583,1.149284059,1.45102814,1.128927807,0.928719549,0.956045811,1.065899107,1.065899107,0.916180023,1.226501367,1.140431324,1.281861315,1.142910078,0.83489813,1.045414565,1.098606447,1.056730907,1.103748481,1.349841253,1.150696838,5096,2987.498,817.038,223.712,0.002,0.507,6.689,9.996,0.236,0.044,0,5,235.785,1.176,83.34,132,1.818,1,5090508,8.336,13.204,0.55,1.297,32.867,1,1,0.249,0.148,0.908,265.458,2947021.557,2.947021557,694467.0534,0.694467053,6.56517094,1.43995312,0.000334728,11198,100,100,100,1,3.758277642,13.60755698,19.69855868,56.24456885,69.55229885,3.079141844
176,176,4882,1,1,2512.527,1,1,1,0,NA,264.822,3.301785455,17.55363623,1.650747569,3.962113514,1.117723908,1.039338075,15.79663231,2.732907534,3.370590797,13.12861083,25.46494411,5.965887647,14.04833793,4.168094063,0.806169835,0,0.806169855,99.99999997,20040613,0.153,0.3132,0.1494,0.0459,0.6615,235.509589,503.5438356,4882,887,549404.6875,654721.5,105317,596867.1185,9675.999625,529421134.1,1.818283166,3.377926421,8.094760312,34.28316611,10.65774805,1.441471572,0.683013382,0.776545157,0.983839084,1.106286697,0.96437591,0.862916144,0.8441679,0.844502928,0.766517686,0.921639143,1.064365754,1.025623172,0.949209712,0.811690653,0.789959998,0.782675892,0.759997244,0.959618288,0.889162765,0.786250231,0.977324118,1.162617529,1.162714384,1.197069366,1.194530066,1.178529068,1.294375895,1.354772165,1.354813811,1.3453623,1.527961915,1.528053425,1.571765481,1.485327078,1.421842679,1.06858974,1.077937847,1.172743172,1.260704804,1.295807674,1.478483633,1.478732866,1.069584686,1.193693557,1.193693557,1.321545828,1.011021528,1.082352261,1.385596347,1.104041702,0.893205912,0.942629388,1.025004719,1.025004719,0.923812843,1.219967285,1.139367103,1.259716098,1.170046471,0.793945945,1.029789053,1.100987831,1.062580523,1.091457449,1.330278414,1.217345681,5097,3920.132,17.11,223.759,0.02,0.473,0.099,1.225,0.072,0.044,0,2,183.374,1.025,24.245,60.483,1.818,1,5090508,19.259,48.847,0.729,0.063,13.836,0,1,0.235,0.155,0.267,291.551,5258478.508,5.258478508,690134.7797,0.69013478,15.51839465,1.448992326,0.000255093,3641,100,100,100,1,6.650874778,21.64794536,45.38243966,22.16958259,68.12294963,10.16129569
177,177,4887,1,1,1328.365,1,1,1,1,13,507.055,3.607476636,18.55257009,0.704439252,2.837616822,4.523364486,5.803738318,11.69158879,13.68107477,9.130841121,9.794392523,17.60046729,3.214953271,9.422897196,3.134345794,0.148162817,0,0.148162779,100.0000017,20040607,0.1467,0.0027,0,0,0.1494,34.09815951,12.73006135,4887,166,539457.0625,641114.1875,101657,610428.0768,17786.49123,101331060.8,2.475903614,2.301204819,28.9939759,21.74096386,6.018072289,1.572289157,0.48053494,0.444598275,0.465569793,0.677465181,0.636604709,0.666246344,0.546734259,0.483454893,0.470468804,0.517839106,0.616239613,0.61049328,0.576496132,0.562454195,0.432480134,0.446671373,0.471053733,0.567154044,0.567154044,0.454920419,0.496170619,0.541965343,0.600286958,0.670675335,0.689923716,0.658206175,0.738232019,0.839140909,0.82029044,0.850927401,0.846677558,0.850941871,0.85085192,0.807048993,0.82716883,0.767096026,0.71604427,0.711308099,0.833840597,0.876016537,0.973553251,0.973616341,0.646264746,0.66679748,0.756041846,0.817178036,0.775913049,0.854332207,0.904726238,0.781098743,0.618416967,0.626927098,0.633823323,0.541376464,0.600855792,0.746522411,0.818230857,0.910382192,0.910588726,0.519148943,0.635980197,0.649163177,0.682562173,0.656127898,0.875057628,0.875057628,5102,858.406,64.34,212.173,0.014,0.503,0.443,2.59,0.11,0.102,0,3,256.223,1.085,193.241,98.119,7.819,1,5060401,74.657,37.905,0.751,0.212,279.726,0,1,0.227,0.146,0.485,509.109,416544.4843,0.416544484,85813.80282,0.085813803,1.493975904,11.65313699,0.00116495,15480,100,100,100,1,0,0,3.146346988,170.9515197,72.69976636,2.186920674
178,178,4906,2,2,785.248,2,2,2,1,13,580.606,6.750521921,20.2348643,0.421363953,4.922755741,2.193110647,4.713987474,2.172581768,1.683020181,0.688935282,9.379958246,31.45581072,3.687543493,12.73242867,1.85664579,0.299316866,0,0.299316849,100.0000017,20040613,0.0414,0.0801,0.0801,0.0387,0.2403,296.7320755,631.5207547,4906,288,509928.5313,680232.1875,170304,615291.2638,32746.98156,177203884,0.890577508,1.313069909,4.170212766,47.60790274,11.33738602,0.32218845,0.526618931,0.576853631,0.693255045,0.828462159,0.717969665,0.756508587,0.756508587,0.62185746,0.57245338,0.753970256,0.755205209,0.720416413,0.704412342,0.660136002,0.612139647,0.603335153,0.603335153,0.707273666,0.553285648,0.56524636,0.747092214,0.768344169,0.768643471,0.792528612,0.792528612,0.727297347,0.893125672,0.95769199,0.95769228,0.951274369,1.04903814,1.007805411,0.938038931,0.905765482,0.802465241,0.766036628,0.766301305,0.748302185,0.96047168,0.961267763,1.116274852,1.116310575,0.773454733,0.803540405,0.862405126,0.942366001,0.7591054,0.784040785,0.963917292,0.850877553,0.806893079,0.71507786,0.663173031,0.663173031,0.705820975,0.940567674,0.887749048,1.002326144,0.816988349,0.815968891,0.811704691,0.858758219,0.811426173,0.811525693,0.973870176,1.020170164,5121,2614.03,5.146,254.836,0.043,0.563,0.034,0.713,0.052,0.059,0,2,260.84,1.021,27.582,45.045,1.818,1,5090506,37.042,64.554,0.886,0.034,13.36,0,1,0.241,0.197,0.092,547.777,6976340.085,6.976340085,287527.5856,0.287527586,10.58054711,6.955854326,0.000765102,2731,100,100,100,1,13.45957812,27.85819657,27.85819657,14.39861845,73.96694502,30.18395188
